mass_kg,stress_mpa
16.272462462560657,40.058284759521484
19.488289980424454,32.052955627441406
12.287080518986377,51.47653579711914
16.264957144300023,40.27119064331055
9.748748709756164,73.5372543334961
91.52026992705463,27.100723266601562
12.028342285639155,51.73823547363281
25.163941121628728,30.656768798828125
9.748149685582279,73.611328125
25.478177216726948,30.25803565979004
25.43031257131031,30.32067108154297
25.309562765348215,30.63488006591797
13.237349717376837,45.13727569580078
16.732324838739018,38.829471588134766
25.30829765914352,30.64120101928711
25.468967317225083,30.269521713256836
25.316868148150242,30.460132598876953
40.76926106917859,28.40474510192871
25.304951708175714,30.519712448120117
40.76905586042542,28.408761978149414
25.328083837108377,30.242992401123047
20.68213753471127,31.247623443603516
20.80786683023583,31.050201416015625
59.92110779354869,26.501726150512695
